PROVIDER_ID,Std_Outcomes_Mortality_score,Std_Outcomes_Readmission_score,Std_Outcomes_Safety_score,Std_PatientExp_score,Std_Process_score,std_weight_PatientExperience,std_weight_Readmission,std_weight_Mortality,std_weight_safety,std_weight_Process,weight_PatientExperience,weight_Outcomes_Readmission,weight_Outcomes_Mortality,weight_Outcomes_Safety,weight_Process,summary_score,Outcomes_Mortality_cnt,Outcomes_safety_cnt,Outcomes_Readmission_cnt,Patient_Experience_cnt,Process_cnt,Total_measure_group_cnt,MortSafe_Group_cnt,report_indicator,total_grp,cnt_grp,star
040154,-0.174514481,-0.451607499,-0.919853009,0.1421115814,0.0376086518,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.304336911,6,5,8,8,10,5,2,1,5,3) # of groups=5,2
050002,-0.289915897,-1.432987327,-0.648975062,-0.704594276,-0.52582832,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.739923362,5,5,7,8,7,5,2,1,5,3) # of groups=5,1
050006,0.2627034929,0.9817114681,0.970849438,-1.323885744,-0.795155038,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1006846997,7,7,11,8,11,5,2,1,5,3) # of groups=5,4
050007,1.2902070397,1.7085226588,0.6808461262,0.6775258329,-0.202175254,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.9343013342,7,7,11,8,10,5,2,1,5,3) # of groups=5,5
050008,-0.025643215,-0.573933295,0.3472612306,-0.849627828,0.5199143134,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.180037766,3,6,6,8,6,5,2,1,5,3) # of groups=5,3
050009,0.070119748,0.8667000394,0.1743752567,-0.467195031,0.3293758681,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.181205107,7,6,11,8,11,5,2,1,5,3) # of groups=5,4
050013,0.9107730624,0.7053692351,0.3830831566,-0.027416782,0.6645613734,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.5135452726,6,5,11,8,8,5,2,1,5,3) # of groups=5,5
050014,0.344411466,0.4387924993,0.8832083564,-0.246173243,0.241040963,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.3413775128,4,4,9,8,10,5,2,1,5,3) # of groups=5,4
050017,0.4366614309,0.1194614925,0.7977873457,0.5933416262,0.7122015771,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.5138596062,7,8,9,8,10,5,2,1,5,3) # of groups=5,5
050022,0.9197072339,-0.885698039,-0.549551412,-1.569395533,-0.761189603,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.550029057,7,7,9,8,8,5,2,1,5,3) # of groups=5,2
050024,-0.322486694,-0.050047139,0.4345191919,-0.867640958,-1.206739715,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.322052998,5,4,5,8,8,5,2,1,5,3) # of groups=5,2
050025,2.4676658263,0.0201511127,0.6467409992,0.6120518803,-1.577487864,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.6349556164,7,8,11,8,10,5,2,1,5,3) # of groups=5,5
050026,0.7135145298,0.9304491826,1.1209152415,-0.165049095,0.9874869259,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.690461,7,7,11,8,9,5,2,1,5,3) # of groups=5,5
050030,1.3313165228,-4.288121835,0.3387962173,-2.086574222,-2.821019693,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-1.373530693,6,4,10,8,10,5,2,1,5,3) # of groups=5,1
050036,-2.380520837,-1.243525071,0.2034738697,-0.621107194,0.4194670125,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.838833389,7,8,10,8,8,5,2,1,5,3) # of groups=5,1
050038,0.6491330643,-0.787524377,-0.638380243,-0.860857192,-0.012982333,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.361836204,7,8,11,8,11,5,2,1,5,3) # of groups=5,2
050039,-0.945529848,-1.862503524,0.9689496241,-0.147194084,-0.030537349,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.440645605,7,7,11,8,11,5,2,1,5,3) # of groups=5,2
050042,-0.589097107,0.6338020805,0.69788285,0.5051846094,0.1466869469,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2921123689,4,5,9,8,11,5,2,1,5,3) # of groups=5,4
050043,1.0192234506,0.4860060899,-0.008890726,-0.231033484,-0.764841509,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1865861915,7,7,11,8,8,5,2,1,5,3) # of groups=5,4
050045,-0.641128595,-0.920515324,-2.310596219,-1.707027846,-0.732929027,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-1.31539044,5,7,9,8,9,5,2,1,5,3) # of groups=5,1
050047,0.9762863633,-0.100859043,0.7692471283,-0.30881638,-0.453606561,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2394559878,7,7,11,8,10,5,2,1,5,3) # of groups=5,4
050054,-0.170280194,1.1842208664,-1.071647503,-0.552458817,-0.371673074,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.178837211,3,4,5,8,9,5,2,1,5,3) # of groups=5,3
050055,1.0747258646,0.5373871939,0.6066254428,0.1488953473,0.7484701399,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.6106958635,4,7,6,8,6,5,2,1,5,3) # of groups=5,5
050056,-1.194588948,-0.791335057,-0.063981983,-1.246102848,-0.240123066,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.753936712,6,8,8,8,7,5,2,1,5,3) # of groups=5,1
050057,-0.726004204,0.7258926643,-0.182213551,-0.783074296,0.0098600048,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.211204664,7,7,9,8,11,5,2,1,5,3) # of groups=5,3
050058,1.3602233674,-0.61591073,0.2834914746,-0.613793131,0.3599922007,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1342814799,7,7,9,8,8,5,2,1,5,3) # of groups=5,4
050060,-1.072757496,-1.255709347,-0.071160106,-1.386299637,-0.602057021,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.905150692,7,7,10,8,10,5,2,1,5,3) # of groups=5,1
050063,1.7987398093,-2.49941364,-0.334738878,-1.778864263,0.2548129575,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.588563379,6,7,8,8,8,5,2,1,5,3) # of groups=5,2
050069,0.5683746789,-0.461901062,-0.181544353,0.224642159,-0.761306883,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.058451113,7,8,10,8,10,5,2,1,5,3) # of groups=5,3
050075,-0.414148258,-0.93886664,0.2814964798,-0.778079415,-0.54563143,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.472387295,5,7,4,8,4,5,2,1,5,3) # of groups=5,2
050077,0.542573467,0.2707404566,-0.281903636,-0.686581146,0.4054855472,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0145206769,7,7,11,8,11,5,2,1,5,3) # of groups=5,3
050078,-1.013090127,0.1868748923,-0.711569699,-0.60879825,-0.011550507,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.473634361,3,4,6,8,8,5,2,1,5,3) # of groups=5,2
050082,0.5100722881,-1.513722503,0.2643154032,-0.445751569,0.6254373245,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.185666525,7,7,11,8,11,5,2,1,5,3) # of groups=5,3
050084,0.6681556094,0.1160652622,-0.186025426,-0.792041987,0.4930519597,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.016519996,7,7,9,8,10,5,2,1,5,3) # of groups=5,3
050089,0.4316584041,0.4626529803,-0.156574425,-0.924677515,0.1401058597,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.024314219,3,5,4,8,7,5,2,1,5,3) # of groups=5,3
050090,0.0832250724,-0.567294733,-1.549085115,0.5105818054,-0.176330299,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.356125689,3,3,7,8,10,5,2,1,5,3) # of groups=5,2
050093,-0.999442088,-0.534715038,0.0447365174,-1.453308001,0.2001080942,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.623387323,7,8,9,8,11,5,2,1,5,3) # of groups=5,2
050099,1.062704676,0.0785278759,0.0425798374,-0.074788525,-0.612974698,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1704282864,7,8,9,8,11,5,2,1,5,3) # of groups=5,4
050100,0.613222009,-0.222996487,0.4415495202,0.7002088972,0.3800230988,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.3826392384,6,8,10,8,9,5,2,1,5,3) # of groups=5,4
050101,-1.007005898,-0.298405926,0.4278417824,-0.306652315,0.5524269163,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.194237688,5,7,9,8,9,5,2,1,5,3) # of groups=5,3
050102,0.0243198178,-1.504529946,0.2381604293,-1.083056167,-0.012593642,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.513034527,3,6,6,8,9,5,2,1,5,3) # of groups=5,2
050103,0.0225661699,-2.411451423,0.6418847017,-0.473429514,0.2495243447,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.458551693,5,8,8,8,8,5,2,1,5,3) # of groups=5,2
050104,1.1430621389,-0.094642988,0.2960191664,-1.864128048,-0.26804773,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.146497468,5,6,5,8,9,5,2,1,5,3) # of groups=5,3
050107,-0.293302142,0.4817063297,0.0931037036,0.0757804816,0.3255977594,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1176751731,7,7,11,8,11,5,2,1,5,3) # of groups=5,4
050108,0.4451601596,-0.022866974,0.8017618448,0.2341591328,0.3867019326,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.3672113479,7,8,11,8,9,5,2,1,5,3) # of groups=5,4
050110,-1.121428713,0.6402676965,0.0358943398,-0.699914064,0.4592694793,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.196827426,4,4,7,8,10,5,2,1,5,3) # of groups=5,3
050112,2.1318223957,0.4299980208,-0.575961881,0.5151762755,-0.868863604,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.4459640259,6,7,10,8,10,5,2,1,5,3) # of groups=5,5
050115,-0.07874045,-0.076400485,0.5029316653,-0.546784768,-0.647246238,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.121448237,7,7,9,8,10,5,2,1,5,3) # of groups=5,3
050116,1.0026456181,0.2027330562,0.9844955001,-0.008076874,0.8448443032,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.5813767224,7,7,10,8,7,5,2,1,5,3) # of groups=5,5
050118,-0.458972955,-0.980377228,-2.203077068,-0.327398653,0.0385929628,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.868730543,5,4,6,8,10,5,2,1,5,3) # of groups=5,1
050121,-1.754863188,-1.597159576,0.058467361,-0.7052914,-0.854413638,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.982275933,5,8,8,8,11,5,2,1,5,3) # of groups=5,1
050122,-1.632822213,0.8777052652,0.0006407956,-0.565495022,0.4094919836,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.24125462,7,5,8,8,7,5,2,1,5,3) # of groups=5,3
050124,0.6978946471,-1.007174361,0.6363643202,-0.248209327,-0.469066359,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.038935402,5,7,7,8,10,5,2,1,5,3) # of groups=5,3
050125,0.5807690354,-0.49768234,0.4062213525,-1.156539401,0.383866635,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.100726902,7,6,9,8,7,5,2,1,5,3) # of groups=5,3
050126,0.7332865988,-1.998501113,0.1368666038,-0.7052914,-0.658694006,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.482443929,6,7,8,8,8,5,2,1,5,3) # of groups=5,2
050127,-1.329921196,-0.308496499,-0.119806546,0.4991101494,0.6856649974,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.194725301,4,5,9,8,11,5,2,1,5,3) # of groups=5,3
050128,0.8074602988,0.5183132151,-0.463062175,-1.463682122,-0.329086124,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.171703907,6,7,9,8,8,5,2,1,5,3) # of groups=5,3
050129,1.0195273455,0.1195616109,0.4537380331,-0.162945542,-0.079918669,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.3049836782,7,6,7,8,8,5,2,1,5,3) # of groups=5,4
050131,0.1995604987,0.8582355908,0.802727363,0.3575069302,-0.267745121,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.4558372696,4,3,7,8,8,5,2,1,5,3) # of groups=5,5
050132,1.1965079264,-1.161374828,0.6424023452,-0.395646619,1.2696064182,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2143683117,5,7,7,8,8,5,2,1,5,3) # of groups=5,4
050133,-0.663705696,-0.476509764,-0.380385805,-1.160839062,0.1910309189,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.566993162,7,7,11,8,10,5,2,1,5,3) # of groups=5,2
050135,2.3809740678,-0.699631963,1.1365934802,-2.722854845,-0.890288966,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.085916913,6,5,6,8,7,5,2,1,5,3) # of groups=5,3
050136,1.5670533411,1.3723605715,-1.322948304,-1.083056167,-0.684937043,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.035157632,5,3,7,8,10,5,2,1,5,3) # of groups=5,3
050145,0.0192997013,-0.583901893,-0.784911502,0.4263240388,0.3465042987,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.161521208,7,7,11,8,11,5,2,1,5,3) # of groups=5,3
050149,1.2626915791,0.3315730477,0.0509422604,-0.924677515,0.7051368776,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2431328871,4,6,5,8,8,5,2,1,5,3) # of groups=5,4
050150,0.379277637,0.0116710503,0.346673415,-0.473996753,-0.201707321,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0337926983,5,6,9,8,10,5,2,1,5,3) # of groups=5,3
050152,0.5993944328,-1.617160469,0.2306320013,0.3029743374,0.9647013233,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0092490254,4,5,6,8,7,5,2,1,5,3) # of groups=5,3
050159,-0.104411111,-0.670112219,-0.860314082,-0.60879825,-0.141674691,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.510600809,5,7,9,8,8,5,2,1,5,3) # of groups=5,2
050167,-0.871496355,-0.132793935,-1.260795056,-2.014698959,-0.469302596,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.997868859,5,6,7,8,9,5,2,1,5,3) # of groups=5,1
050168,0.3071628484,1.3072047031,-0.142679514,-0.231730608,-0.072237941,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2641220815,7,7,11,8,10,5,2,1,5,3) # of groups=5,4
050169,0.4429524821,-0.398116865,0.2863948123,0.4535452478,-0.156277627,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1538973338,6,8,10,8,10,5,2,1,5,3) # of groups=5,4
050174,0.0053689771,1.1165002972,-0.140867477,-0.855862311,0.2258108511,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0546279892,7,7,11,8,11,5,2,1,5,3) # of groups=5,4
050179,-0.071635044,-1.470426822,-1.241283097,-1.802114566,-0.645482283,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-1.08625897,6,7,10,8,9,5,2,1,5,3) # of groups=5,1
050180,0.7130733439,0.2680483921,0.1776538966,-0.091237106,-0.14670574,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2172537871,6,8,10,8,9,5,2,1,5,3) # of groups=5,4
050191,0.2061626412,-0.497173004,0.2597867718,-0.677613455,0.3955903901,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.108473303,6,5,7,8,8,5,2,1,5,3) # of groups=5,3
050195,0.0852138006,-2.88256457,0.1658019018,0.1558269545,0.9364156105,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.432288948,7,7,11,8,9,5,2,1,5,3) # of groups=5,2
050197,1.4651253215,0.5234309116,1.1987159169,1.0675995423,0.7134985458,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,1.0216915978,7,5,9,8,8,5,2,1,5,3) # of groups=5,5
050204,-1.001976717,0.3376464903,-0.74697377,-0.677613455,-0.295322406,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.495000528,6,7,7,8,8,5,2,1,5,3) # of groups=5,2
050211,1.2540084675,-0.396528811,0.700038483,-1.344632082,0.3614779131,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0902122823,4,4,4,8,6,5,2,1,5,3) # of groups=5,4
050222,1.230956882,-0.566029129,0.3784659398,0.3897249243,0.5459740847,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.3808029858,7,7,11,8,9,5,2,1,5,3) # of groups=5,4
050224,1.2380961441,0.476981295,0.5876935683,0.7567151585,-0.54828184,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.6072931357,7,7,10,8,11,5,2,1,5,3) # of groups=5,5
050226,0.8307620839,-0.173065345,0.8438511543,-0.7052914,0.1011144944,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1873101678,5,6,8,8,7,5,2,1,5,3) # of groups=5,4
050228,0.5195315515,-2.04406581,-0.619240326,-0.153250589,-1.449479826,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.679283117,6,7,10,8,9,5,2,1,5,3) # of groups=5,2
050231,0.8703973767,0.8093368767,-0.399395255,-1.164809968,-0.055762659,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0187248676,6,8,10,8,9,5,2,1,5,3) # of groups=5,3
050232,-0.082541773,1.4781281066,1.0409804851,0.3807392771,1.0650775055,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.7476166418,7,6,9,8,10,5,2,1,5,3) # of groups=5,5
050234,0.5807326808,-0.218692023,-0.516317897,0.5080778406,0.8073232748,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1747149252,3,5,6,8,7,5,2,1,5,3) # of groups=5,4
050235,1.8124970897,-0.651119116,0.7783553699,-0.732512609,0.241228818,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2945360198,6,8,10,8,8,5,2,1,5,3) # of groups=5,4
050236,0.9191748544,-1.659587013,0.2414385803,-0.542941843,1.0188961235,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.106953858,5,7,8,8,10,5,2,1,5,3) # of groups=5,3
050238,0.8307646343,-0.149051507,0.0830180813,-0.450419599,0.5144883665,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1308871581,6,8,8,8,8,5,2,1,5,3) # of groups=5,4
050239,1.5186110282,0.2173849037,1.6230289821,-0.7052914,-0.176222883,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.562674627,7,7,9,8,10,5,2,1,5,3) # of groups=5,5
050242,0.4271980273,0.0761412742,-0.203034844,-0.306652315,0.7590184153,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0896856812,7,7,11,8,9,5,2,1,5,3) # of groups=5,4
050243,-0.652707332,-0.202139291,-0.092736743,-1.32785665,-0.503834814,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.561056981,7,7,10,8,8,5,2,1,5,3) # of groups=5,2
050245,-0.210263873,0.4405089082,0.5929082628,-1.380225177,-0.134359658,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.138678972,5,7,7,8,9,5,2,1,5,3) # of groups=5,3
050248,0.4092152521,-0.297450769,-0.478877991,-1.002460411,0.7245864638,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.214355887,4,6,6,8,9,5,2,1,5,3) # of groups=5,3
050254,-0.27057436,0.3445895625,0.3681976286,0.5933416262,0.3339402994,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2678948165,5,5,9,8,11,5,2,1,5,3) # of groups=5,4
05025F,0.3230727508,0.4424903286,0.7689806881,-0.366562243,0.6773325927,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.3382358464,4,3,6,8,5,5,2,1,5,3) # of groups=5,4
050261,-1.549169497,-0.108638079,-1.031248091,-1.083056167,0.7161698963,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.743924216,5,5,10,8,9,5,2,1,5,3) # of groups=5,1
050262,1.6869711147,0.6013625517,0.7277095539,0.8482134273,-1.288621411,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.6955018931,7,8,10,8,10,5,2,1,5,3) # of groups=5,5
050272,-0.395737232,0.7705175001,-0.247933625,0.0943627544,-0.308240275,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0116772345,6,7,9,8,9,5,2,1,5,3) # of groups=5,3
050276,1.1825283709,-0.432075473,0.6204371079,-0.006670444,-1.148941079,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.162255374,3,6,6,8,10,5,2,1,5,3) # of groups=5,4
050278,1.4283727404,0.3442351589,0.6274742707,0.3757623521,0.6089935362,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.6837650192,6,8,10,8,8,5,2,1,5,3) # of groups=5,5
05027F,0.9986125408,-3.970103154,-0.571028151,0.4220243777,0.4985179061,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.626686616,5,4,6,8,6,5,2,1,5,3) # of groups=5,2
050280,-1.244425293,-0.175732813,-0.105365353,-0.411416032,0.22695969,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.398891525,7,7,11,8,8,5,2,1,5,3) # of groups=5,2
050281,1.969364523,-1.780868686,0.6941537831,0.3757623521,0.6977057333,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.3605753218,3,5,5,8,6,5,2,1,5,3) # of groups=5,4
050283,0.4078668733,1.5352453734,-0.158830874,0.3092088206,0.4888901494,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.5192346605,7,7,9,8,11,5,2,1,5,3) # of groups=5,5
050289,-0.672209477,-1.042798465,-1.305958638,-1.252337331,-1.032768864,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-1.064059124,6,5,9,8,8,5,2,1,5,3) # of groups=5,1
050290,1.3164381825,0.4716533916,0.844583667,0.1545873523,-0.699629526,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.5292422274,7,7,11,8,8,5,2,1,5,3) # of groups=5,5
050291,0.6240787183,1.0465996537,0.9274346562,0.0711124515,-0.235112975,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.5590160486,7,7,11,8,10,5,2,1,5,3) # of groups=5,5
050292,-0.400440014,0.1384812228,0.0924049329,-0.833179246,-0.287125682,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.255056365,5,7,7,8,10,5,2,1,5,3) # of groups=5,3
050295,-0.998845566,1.7553253555,0.4143565145,-1.002460411,-0.052358722,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0307596499,6,8,8,8,9,5,2,1,5,3) # of groups=5,3
050298,-1.122936787,0.7570354217,0.2779907953,-1.564018197,-1.369711665,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.527789728,3,3,5,8,7,5,2,1,5,3) # of groups=5,2
050300,0.9827215898,-0.727766029,-0.148088909,-2.403533066,-0.44705651,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.558913392,6,7,8,8,8,5,2,1,5,3) # of groups=5,2
050301,-0.157811804,0.6956750439,-0.105004314,-0.52922647,-0.407716005,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.07012678,4,6,9,8,11,5,2,1,5,3) # of groups=5,3
050305,0.5115427902,1.1824688791,0.0494356367,-1.401668639,-0.489693284,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0164281126,6,7,9,8,10,5,2,1,5,3) # of groups=5,3
050308,1.3631737459,0.2396360677,0.4698588635,0.2341591328,0.1783163276,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.5289000775,7,8,11,8,11,5,2,1,5,3) # of groups=5,5
050309,0.0365465096,0.9551172538,0.8958584037,-0.027416782,-0.069709039,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.4008581,6,8,10,8,8,5,2,1,5,3) # of groups=5,5
05030F,1.245144166,0.7414759114,-1.236554672,0.2911956905,0.137003462,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2455178565,5,3,4,8,5,5,2,1,5,3) # of groups=5,4
050313,0.640443735,0.9220397624,0.7953463951,-0.531015355,-0.010698601,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.4006153662,5,5,7,8,11,5,2,1,5,3) # of groups=5,5
05031F,1.3902164038,-1.167357578,-0.451014945,1.2306462236,0.1643613336,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.240271183,5,4,6,8,5,5,2,1,5,3) # of groups=5,4
050320,-0.22405488,-1.680574932,-0.953251569,-1.087027073,-0.03246787,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.871776004,6,6,9,8,9,5,2,1,5,3) # of groups=5,1
